2022-01-15 22:30:04,624 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 22:30:05,947 param size = 0.046234MB
2022-01-15 22:30:05,948 Starting epoch 1/5
2022-01-15 23:07:11,452 args = Namespace(batch_size=64, data='./data', epochs=5, learning_rate=0.025, save='logs', seed=2, weight_decay=0.0003)
2022-01-15 23:07:12,724 param size = 0.046234MB
2022-01-15 23:07:12,725 Starting epoch 1/5
2022-01-15 23:48:53,125 valid mini-batch 043, loss=2.800123e-01 accuracy=91.796875
2022-01-15 23:48:53,132 valid mini-batch 044, loss=2.801422e-01 accuracy=91.875000
2022-01-15 23:48:53,140 valid mini-batch 045, loss=2.819020e-01 accuracy=91.779891
2022-01-15 23:48:53,148 valid mini-batch 046, loss=2.815502e-01 accuracy=91.855053
2022-01-15 23:48:53,156 valid mini-batch 047, loss=2.806234e-01 accuracy=91.829427
2022-01-15 23:48:53,165 valid mini-batch 048, loss=2.817014e-01 accuracy=91.836735
2022-01-15 23:48:53,173 valid mini-batch 049, loss=2.776600e-01 accuracy=91.937500
2022-01-15 23:48:53,183 valid mini-batch 050, loss=2.775116e-01 accuracy=91.911765
2022-01-15 23:48:53,190 valid mini-batch 051, loss=2.752406e-01 accuracy=91.947115
2022-01-15 23:48:53,199 valid mini-batch 052, loss=2.726102e-01 accuracy=92.010613
2022-01-15 23:48:53,207 valid mini-batch 053, loss=2.741685e-01 accuracy=91.927083
2022-01-15 23:48:53,215 valid mini-batch 054, loss=2.761476e-01 accuracy=91.818182
2022-01-15 23:48:53,224 valid mini-batch 055, loss=2.767357e-01 accuracy=91.824777
2022-01-15 23:48:53,236 valid mini-batch 056, loss=2.770051e-01 accuracy=91.803728
2022-01-15 23:48:53,245 valid mini-batch 057, loss=2.763152e-01 accuracy=91.837284
2022-01-15 23:48:53,253 valid mini-batch 058, loss=2.758170e-01 accuracy=91.816737
2022-01-15 23:48:53,262 valid mini-batch 059, loss=2.783890e-01 accuracy=91.744792
2022-01-15 23:48:53,267 valid mini-batch 060, loss=2.757661e-01 accuracy=91.828893
2022-01-15 23:48:53,274 valid mini-batch 061, loss=2.758914e-01 accuracy=91.859879
2022-01-15 23:48:53,282 valid mini-batch 062, loss=2.818147e-01 accuracy=91.765873
2022-01-15 23:48:53,290 valid mini-batch 063, loss=2.793380e-01 accuracy=91.821289
2022-01-15 23:48:53,298 valid mini-batch 064, loss=2.782642e-01 accuracy=91.875000
2022-01-15 23:48:53,307 valid mini-batch 065, loss=2.770032e-01 accuracy=91.927083
2022-01-15 23:48:53,315 valid mini-batch 066, loss=2.794623e-01 accuracy=91.791045
2022-01-15 23:48:53,324 valid mini-batch 067, loss=2.763922e-01 accuracy=91.888787
2022-01-15 23:48:53,332 valid mini-batch 068, loss=2.756398e-01 accuracy=91.893116
2022-01-15 23:48:53,340 valid mini-batch 069, loss=2.757436e-01 accuracy=91.897321
2022-01-15 23:48:53,348 valid mini-batch 070, loss=2.770421e-01 accuracy=91.857394
2022-01-15 23:48:53,356 valid mini-batch 071, loss=2.759299e-01 accuracy=91.861979
2022-01-15 23:48:53,364 valid mini-batch 072, loss=2.764675e-01 accuracy=91.845034
2022-01-15 23:48:53,373 valid mini-batch 073, loss=2.774268e-01 accuracy=91.765203
2022-01-15 23:48:53,381 valid mini-batch 074, loss=2.759898e-01 accuracy=91.791667
2022-01-15 23:48:53,394 valid mini-batch 075, loss=2.756407e-01 accuracy=91.755757
2022-01-15 23:48:53,402 valid mini-batch 076, loss=2.757812e-01 accuracy=91.720779
2022-01-15 23:48:53,412 valid mini-batch 077, loss=2.740098e-01 accuracy=91.786859
2022-01-15 23:48:53,422 valid mini-batch 078, loss=2.739556e-01 accuracy=91.791930
2022-01-15 23:48:53,428 valid mini-batch 079, loss=2.748907e-01 accuracy=91.777344
2022-01-15 23:48:53,436 valid mini-batch 080, loss=2.737821e-01 accuracy=91.801698
2022-01-15 23:48:53,443 valid mini-batch 081, loss=2.726069e-01 accuracy=91.844512
2022-01-15 23:48:53,449 valid mini-batch 082, loss=2.703390e-01 accuracy=91.905120
2022-01-15 23:48:53,456 valid mini-batch 083, loss=2.697125e-01 accuracy=91.908482
2022-01-15 23:48:53,464 valid mini-batch 084, loss=2.679472e-01 accuracy=91.966912
2022-01-15 23:48:53,472 valid mini-batch 085, loss=2.672319e-01 accuracy=91.987645
2022-01-15 23:48:53,481 valid mini-batch 086, loss=2.654872e-01 accuracy=92.025862
2022-01-15 23:48:53,489 valid mini-batch 087, loss=2.662802e-01 accuracy=92.009943
2022-01-15 23:48:53,500 valid mini-batch 088, loss=2.653395e-01 accuracy=92.047051
2022-01-15 23:48:53,507 valid mini-batch 089, loss=2.662551e-01 accuracy=91.996528
2022-01-15 23:48:53,520 valid mini-batch 090, loss=2.657012e-01 accuracy=91.981456
2022-01-15 23:48:53,527 valid mini-batch 091, loss=2.659453e-01 accuracy=91.966712
2022-01-15 23:48:53,533 valid mini-batch 092, loss=2.655333e-01 accuracy=91.985887
2022-01-15 23:48:53,542 valid mini-batch 093, loss=2.649334e-01 accuracy=92.004654
2022-01-15 23:48:53,553 valid mini-batch 094, loss=2.658681e-01 accuracy=92.006579
2022-01-15 23:48:53,561 valid mini-batch 095, loss=2.666364e-01 accuracy=91.992188
2022-01-15 23:48:53,569 valid mini-batch 096, loss=2.662075e-01 accuracy=92.010309
2022-01-15 23:48:53,577 valid mini-batch 097, loss=2.661086e-01 accuracy=92.028061
2022-01-15 23:48:53,586 valid mini-batch 098, loss=2.652128e-01 accuracy=92.045455
2022-01-15 23:48:53,598 valid mini-batch 099, loss=2.646354e-01 accuracy=92.062500
2022-01-15 23:48:53,606 valid mini-batch 100, loss=2.637962e-01 accuracy=92.110149
2022-01-15 23:48:53,612 valid mini-batch 101, loss=2.625316e-01 accuracy=92.156863
2022-01-15 23:48:53,618 valid mini-batch 102, loss=2.642240e-01 accuracy=92.126820
2022-01-15 23:48:53,627 valid mini-batch 103, loss=2.631826e-01 accuracy=92.127404
2022-01-15 23:48:53,634 valid mini-batch 104, loss=2.628714e-01 accuracy=92.098214
2022-01-15 23:48:53,643 valid mini-batch 105, loss=2.613939e-01 accuracy=92.143278
2022-01-15 23:48:53,654 valid mini-batch 106, loss=2.598925e-01 accuracy=92.187500
2022-01-15 23:48:53,661 valid mini-batch 107, loss=2.617456e-01 accuracy=92.144097
2022-01-15 23:48:53,669 valid mini-batch 108, loss=2.614020e-01 accuracy=92.144495
2022-01-15 23:48:53,675 valid mini-batch 109, loss=2.606804e-01 accuracy=92.130682
2022-01-15 23:48:53,683 valid mini-batch 110, loss=2.592566e-01 accuracy=92.173423
2022-01-15 23:48:53,696 valid mini-batch 111, loss=2.604675e-01 accuracy=92.159598
2022-01-15 23:48:53,704 valid mini-batch 112, loss=2.602841e-01 accuracy=92.132190
2022-01-15 23:48:53,709 valid mini-batch 113, loss=2.594067e-01 accuracy=92.160088
2022-01-15 23:48:53,716 valid mini-batch 114, loss=2.583511e-01 accuracy=92.173913
2022-01-15 23:48:53,724 valid mini-batch 115, loss=2.572431e-01 accuracy=92.214440
2022-01-15 23:48:53,735 valid mini-batch 116, loss=2.571758e-01 accuracy=92.174145
2022-01-15 23:48:53,742 valid mini-batch 117, loss=2.575434e-01 accuracy=92.134534
2022-01-15 23:48:53,750 valid mini-batch 118, loss=2.574781e-01 accuracy=92.095588
2022-01-15 23:48:53,764 valid mini-batch 119, loss=2.578231e-01 accuracy=92.070312
2022-01-15 23:48:53,770 valid mini-batch 120, loss=2.594989e-01 accuracy=92.019628
2022-01-15 23:48:53,777 valid mini-batch 121, loss=2.585832e-01 accuracy=92.059426
2022-01-15 23:48:53,786 valid mini-batch 122, loss=2.581995e-01 accuracy=92.085874
2022-01-15 23:48:53,796 valid mini-batch 123, loss=2.576214e-01 accuracy=92.086694
2022-01-15 23:48:53,805 valid mini-batch 124, loss=2.567053e-01 accuracy=92.112500
2022-01-15 23:48:53,815 valid mini-batch 125, loss=2.571641e-01 accuracy=92.088294
2022-01-15 23:48:53,826 valid mini-batch 126, loss=2.580019e-01 accuracy=92.064469
2022-01-15 23:48:53,833 valid mini-batch 127, loss=2.586817e-01 accuracy=92.041016
2022-01-15 23:48:53,839 valid mini-batch 128, loss=2.588116e-01 accuracy=92.066376
2022-01-15 23:48:53,847 valid mini-batch 129, loss=2.581625e-01 accuracy=92.079327
2022-01-15 23:48:53,855 valid mini-batch 130, loss=2.581661e-01 accuracy=92.080153
2022-01-15 23:48:53,863 valid mini-batch 131, loss=2.582413e-01 accuracy=92.069129
2022-01-15 23:48:53,872 valid mini-batch 132, loss=2.588890e-01 accuracy=92.046523
2022-01-15 23:48:53,880 valid mini-batch 133, loss=2.582862e-01 accuracy=92.070896
2022-01-15 23:48:53,892 valid mini-batch 134, loss=2.573690e-01 accuracy=92.083333
2022-01-15 23:48:53,898 valid mini-batch 135, loss=2.561937e-01 accuracy=92.118566
2022-01-15 23:48:53,904 valid mini-batch 136, loss=2.552169e-01 accuracy=92.130474
2022-01-15 23:48:53,913 valid mini-batch 137, loss=2.539104e-01 accuracy=92.176178
2022-01-15 23:48:53,921 valid mini-batch 138, loss=2.539338e-01 accuracy=92.165018
2022-01-15 23:48:53,929 valid mini-batch 139, loss=2.543312e-01 accuracy=92.154018
2022-01-15 23:48:53,941 valid mini-batch 140, loss=2.542133e-01 accuracy=92.143174
2022-01-15 23:48:53,950 valid mini-batch 141, loss=2.538012e-01 accuracy=92.154489
2022-01-15 23:48:53,959 valid mini-batch 142, loss=2.542211e-01 accuracy=92.132867
2022-01-15 23:48:53,967 valid mini-batch 143, loss=2.534440e-01 accuracy=92.144097
2022-01-15 23:48:53,976 valid mini-batch 144, loss=2.532739e-01 accuracy=92.144397
2022-01-15 23:48:53,985 valid mini-batch 145, loss=2.533971e-01 accuracy=92.166096
2022-01-15 23:48:53,997 valid mini-batch 146, loss=2.539704e-01 accuracy=92.134354
2022-01-15 23:48:54,008 valid mini-batch 147, loss=2.532439e-01 accuracy=92.155828
2022-01-15 23:48:54,016 valid mini-batch 148, loss=2.530918e-01 accuracy=92.156040
2022-01-15 23:48:54,025 valid mini-batch 149, loss=2.525640e-01 accuracy=92.166667
2022-01-15 23:48:54,034 valid mini-batch 150, loss=2.522571e-01 accuracy=92.197848
2022-01-15 23:48:54,043 valid mini-batch 151, loss=2.535803e-01 accuracy=92.187500
2022-01-15 23:48:54,051 valid mini-batch 152, loss=2.545770e-01 accuracy=92.177288
2022-01-15 23:48:54,061 valid mini-batch 153, loss=2.544668e-01 accuracy=92.187500
2022-01-15 23:48:54,070 valid mini-batch 154, loss=2.547173e-01 accuracy=92.177419
2022-01-15 23:48:54,080 valid mini-batch 155, loss=2.543990e-01 accuracy=92.187500
2022-01-15 23:48:54,094 valid mini-batch 156, loss=2.548815e-01 accuracy=92.167596
2022-01-15 23:48:54,102 valid mini-batch 157, loss=2.550186e-01 accuracy=92.177611
2022-01-15 23:48:54,110 valid mini-batch 158, loss=2.547013e-01 accuracy=92.177673
2022-01-15 23:48:54,120 valid mini-batch 159, loss=2.542034e-01 accuracy=92.177734
2022-01-15 23:48:54,128 valid mini-batch 160, loss=2.531382e-01 accuracy=92.216615
2022-01-15 23:48:54,141 valid mini-batch 161, loss=2.530689e-01 accuracy=92.216435
2022-01-15 23:48:54,147 valid mini-batch 162, loss=2.527323e-01 accuracy=92.206672
2022-01-15 23:48:54,153 valid mini-batch 163, loss=2.524360e-01 accuracy=92.216082
2022-01-15 23:48:54,165 valid mini-batch 164, loss=2.518858e-01 accuracy=92.244318
2022-01-15 23:48:54,170 valid mini-batch 165, loss=2.525247e-01 accuracy=92.243976
2022-01-15 23:48:54,178 valid mini-batch 166, loss=2.519610e-01 accuracy=92.262350
2022-01-15 23:48:54,186 valid mini-batch 167, loss=2.522224e-01 accuracy=92.271205
2022-01-15 23:48:54,197 valid mini-batch 168, loss=2.525641e-01 accuracy=92.252219
2022-01-15 23:48:54,203 valid mini-batch 169, loss=2.517519e-01 accuracy=92.270221
2022-01-15 23:48:54,211 valid mini-batch 170, loss=2.523766e-01 accuracy=92.251462
2022-01-15 23:48:54,219 valid mini-batch 171, loss=2.524913e-01 accuracy=92.242006
2022-01-15 23:48:54,228 valid mini-batch 172, loss=2.529668e-01 accuracy=92.241691
2022-01-15 23:48:54,236 valid mini-batch 173, loss=2.536499e-01 accuracy=92.232399
2022-01-15 23:48:54,244 valid mini-batch 174, loss=2.535906e-01 accuracy=92.223214
2022-01-15 23:48:54,252 valid mini-batch 175, loss=2.533161e-01 accuracy=92.223011
2022-01-15 23:48:54,261 valid mini-batch 176, loss=2.532562e-01 accuracy=92.231638
2022-01-15 23:48:54,268 valid mini-batch 177, loss=2.526675e-01 accuracy=92.248947
2022-01-15 23:48:54,276 valid mini-batch 178, loss=2.524892e-01 accuracy=92.266061
2022-01-15 23:48:54,284 valid mini-batch 179, loss=2.528196e-01 accuracy=92.265625
2022-01-15 23:48:54,294 valid mini-batch 180, loss=2.531834e-01 accuracy=92.256561
2022-01-15 23:48:54,300 valid mini-batch 181, loss=2.539762e-01 accuracy=92.256181
2022-01-15 23:48:54,311 valid mini-batch 182, loss=2.535037e-01 accuracy=92.281421
2022-01-15 23:48:54,317 valid mini-batch 183, loss=2.546037e-01 accuracy=92.263927
2022-01-15 23:48:54,329 valid mini-batch 184, loss=2.551483e-01 accuracy=92.229730
2022-01-15 23:48:54,335 valid mini-batch 185, loss=2.570110e-01 accuracy=92.162298
2022-01-15 23:48:54,341 valid mini-batch 186, loss=2.570078e-01 accuracy=92.162433
2022-01-15 23:48:54,349 valid mini-batch 187, loss=2.566784e-01 accuracy=92.170878
2022-01-15 23:48:54,357 valid mini-batch 188, loss=2.570073e-01 accuracy=92.179233
2022-01-15 23:48:54,365 valid mini-batch 189, loss=2.575035e-01 accuracy=92.138158
2022-01-15 23:48:54,374 valid mini-batch 190, loss=2.575733e-01 accuracy=92.138416
2022-01-15 23:48:54,382 valid mini-batch 191, loss=2.577685e-01 accuracy=92.106120
2022-01-15 23:48:54,393 valid mini-batch 192, loss=2.587135e-01 accuracy=92.074158
2022-01-15 23:48:54,402 valid mini-batch 193, loss=2.581545e-01 accuracy=92.082796
2022-01-15 23:48:54,411 valid mini-batch 194, loss=2.578989e-01 accuracy=92.099359
2022-01-15 23:48:54,419 valid mini-batch 195, loss=2.589989e-01 accuracy=92.075893
2022-01-15 23:48:54,427 valid mini-batch 196, loss=2.587742e-01 accuracy=92.068528
2022-01-15 23:48:54,435 valid mini-batch 197, loss=2.591567e-01 accuracy=92.061237
2022-01-15 23:48:54,444 valid mini-batch 198, loss=2.587495e-01 accuracy=92.061872
2022-01-15 23:48:54,453 valid mini-batch 199, loss=2.587157e-01 accuracy=92.070312
2022-01-15 23:48:54,461 valid mini-batch 200, loss=2.592775e-01 accuracy=92.055348
2022-01-15 23:48:54,470 valid mini-batch 201, loss=2.595516e-01 accuracy=92.056002
2022-01-15 23:48:54,477 valid mini-batch 202, loss=2.597240e-01 accuracy=92.056650
2022-01-15 23:48:54,485 valid mini-batch 203, loss=2.597380e-01 accuracy=92.057292
2022-01-15 23:48:54,493 valid mini-batch 204, loss=2.599659e-01 accuracy=92.042683
2022-01-15 23:48:54,501 valid mini-batch 205, loss=2.599669e-01 accuracy=92.050971
2022-01-15 23:48:54,510 valid mini-batch 206, loss=2.600205e-01 accuracy=92.036534
2022-01-15 23:48:54,517 valid mini-batch 207, loss=2.599001e-01 accuracy=92.037260
2022-01-15 23:48:54,526 valid mini-batch 208, loss=2.600407e-01 accuracy=92.030502
2022-01-15 23:48:54,533 valid mini-batch 209, loss=2.604481e-01 accuracy=92.023810
2022-01-15 23:48:54,546 valid mini-batch 210, loss=2.613300e-01 accuracy=92.009775
2022-01-15 23:48:54,556 valid mini-batch 211, loss=2.611481e-01 accuracy=92.010613
2022-01-15 23:48:54,565 valid mini-batch 212, loss=2.608486e-01 accuracy=92.026115
2022-01-15 23:48:54,571 valid mini-batch 213, loss=2.608027e-01 accuracy=92.026869
2022-01-15 23:48:54,576 valid mini-batch 214, loss=2.615424e-01 accuracy=92.027616
2022-01-15 23:48:54,583 valid mini-batch 215, loss=2.620689e-01 accuracy=92.013889
2022-01-15 23:48:54,591 valid mini-batch 216, loss=2.614884e-01 accuracy=92.021889
2022-01-15 23:48:54,604 valid mini-batch 217, loss=2.618141e-01 accuracy=92.001147
2022-01-15 23:48:54,612 valid mini-batch 218, loss=2.616365e-01 accuracy=92.009132
2022-01-15 23:48:54,620 valid mini-batch 219, loss=2.613361e-01 accuracy=92.024148
2022-01-15 23:48:54,630 valid mini-batch 220, loss=2.613016e-01 accuracy=92.031957
2022-01-15 23:48:54,637 valid mini-batch 221, loss=2.620681e-01 accuracy=92.032658
2022-01-15 23:48:54,643 valid mini-batch 222, loss=2.630333e-01 accuracy=92.019339
2022-01-15 23:48:54,653 valid mini-batch 223, loss=2.624853e-01 accuracy=92.027065
2022-01-15 23:48:54,659 valid mini-batch 224, loss=2.627080e-01 accuracy=92.020833
2022-01-15 23:48:54,665 valid mini-batch 225, loss=2.631878e-01 accuracy=92.007743
2022-01-15 23:48:54,675 valid mini-batch 226, loss=2.628479e-01 accuracy=92.015419
2022-01-15 23:48:54,683 valid mini-batch 227, loss=2.628380e-01 accuracy=92.009320
2022-01-15 23:48:54,692 valid mini-batch 228, loss=2.625423e-01 accuracy=92.023745
2022-01-15 23:48:54,700 valid mini-batch 229, loss=2.621169e-01 accuracy=92.031250
2022-01-15 23:48:54,708 valid mini-batch 230, loss=2.618986e-01 accuracy=92.038690
2022-01-15 23:48:54,716 valid mini-batch 231, loss=2.616176e-01 accuracy=92.032597
2022-01-15 23:48:54,724 valid mini-batch 232, loss=2.612905e-01 accuracy=92.039968
2022-01-15 23:48:54,732 valid mini-batch 233, loss=2.619799e-01 accuracy=92.047276
2022-01-15 23:48:54,740 valid mini-batch 234, loss=2.613274e-01 accuracy=92.067819
2022-01-15 23:48:54,748 valid mini-batch 235, loss=2.617286e-01 accuracy=92.068326
2022-01-15 23:48:54,756 valid mini-batch 236, loss=2.619084e-01 accuracy=92.055643
2022-01-15 23:48:54,764 valid mini-batch 237, loss=2.612687e-01 accuracy=92.069328
2022-01-15 23:48:54,772 valid mini-batch 238, loss=2.617791e-01 accuracy=92.069822
2022-01-15 23:48:54,781 valid mini-batch 239, loss=2.632441e-01 accuracy=92.044271
2022-01-15 23:48:54,793 valid mini-batch 240, loss=2.628553e-01 accuracy=92.051349
2022-01-15 23:48:54,802 valid mini-batch 241, loss=2.627270e-01 accuracy=92.051911
2022-01-15 23:48:54,807 valid mini-batch 242, loss=2.625964e-01 accuracy=92.058899
2022-01-15 23:48:54,813 valid mini-batch 243, loss=2.635515e-01 accuracy=92.033811
2022-01-15 23:48:54,822 valid mini-batch 244, loss=2.632640e-01 accuracy=92.053571
2022-01-15 23:48:54,833 valid mini-batch 245, loss=2.637815e-01 accuracy=92.035061
2022-01-15 23:48:54,838 valid mini-batch 246, loss=2.634553e-01 accuracy=92.048330
2022-01-15 23:48:54,846 valid mini-batch 247, loss=2.643824e-01 accuracy=92.036290
2022-01-15 23:48:54,855 valid mini-batch 248, loss=2.640703e-01 accuracy=92.049448
2022-01-15 23:48:54,862 valid mini-batch 249, loss=2.646561e-01 accuracy=92.050000
2022-01-15 23:48:54,870 valid mini-batch 250, loss=2.649433e-01 accuracy=92.031873
2022-01-15 23:48:54,881 valid mini-batch 251, loss=2.646676e-01 accuracy=92.032490
2022-01-15 23:48:54,887 valid mini-batch 252, loss=2.641744e-01 accuracy=92.039279
2022-01-15 23:48:54,898 valid mini-batch 253, loss=2.638975e-01 accuracy=92.052165
2022-01-15 23:48:54,905 valid mini-batch 254, loss=2.639193e-01 accuracy=92.058824
2022-01-15 23:48:54,912 valid mini-batch 255, loss=2.634184e-01 accuracy=92.071533
2022-01-15 23:48:54,920 valid mini-batch 256, loss=2.628801e-01 accuracy=92.084144
2022-01-15 23:48:54,928 valid mini-batch 257, loss=2.628483e-01 accuracy=92.078488
2022-01-15 23:48:54,937 valid mini-batch 258, loss=2.623463e-01 accuracy=92.097008
2022-01-15 23:48:54,945 valid mini-batch 259, loss=2.624039e-01 accuracy=92.085337
2022-01-15 23:48:54,953 valid mini-batch 260, loss=2.623397e-01 accuracy=92.103688
2022-01-15 23:48:54,961 valid mini-batch 261, loss=2.627777e-01 accuracy=92.104008
2022-01-15 23:48:54,969 valid mini-batch 262, loss=2.622635e-01 accuracy=92.122148
2022-01-15 23:48:54,978 valid mini-batch 263, loss=2.631299e-01 accuracy=92.122396
2022-01-15 23:48:54,986 valid mini-batch 264, loss=2.630468e-01 accuracy=92.122642
2022-01-15 23:48:54,998 valid mini-batch 265, loss=2.629898e-01 accuracy=92.128759
2022-01-15 23:48:55,007 valid mini-batch 266, loss=2.637198e-01 accuracy=92.123127
2022-01-15 23:48:55,013 valid mini-batch 267, loss=2.636899e-01 accuracy=92.123368
2022-01-15 23:48:55,025 valid mini-batch 268, loss=2.639568e-01 accuracy=92.111989
2022-01-15 23:48:55,031 valid mini-batch 269, loss=2.637589e-01 accuracy=92.118056
2022-01-15 23:48:55,040 valid mini-batch 270, loss=2.638125e-01 accuracy=92.118312
2022-01-15 23:48:55,053 valid mini-batch 271, loss=2.638791e-01 accuracy=92.118566
2022-01-15 23:48:55,063 valid mini-batch 272, loss=2.632237e-01 accuracy=92.141712
2022-01-15 23:48:55,071 valid mini-batch 273, loss=2.630035e-01 accuracy=92.147582
2022-01-15 23:48:55,078 valid mini-batch 274, loss=2.626818e-01 accuracy=92.159091
2022-01-15 23:48:55,086 valid mini-batch 275, loss=2.628756e-01 accuracy=92.153533
2022-01-15 23:48:55,092 valid mini-batch 276, loss=2.627558e-01 accuracy=92.142374
2022-01-15 23:48:55,098 valid mini-batch 277, loss=2.622044e-01 accuracy=92.153777
2022-01-15 23:48:55,106 valid mini-batch 278, loss=2.621034e-01 accuracy=92.148297
2022-01-15 23:48:55,118 valid mini-batch 279, loss=2.631534e-01 accuracy=92.109375
2022-01-15 23:48:55,124 valid mini-batch 280, loss=2.628548e-01 accuracy=92.109653
2022-01-15 23:48:55,130 valid mini-batch 281, loss=2.625527e-01 accuracy=92.115470
2022-01-15 23:48:55,143 valid mini-batch 282, loss=2.629150e-01 accuracy=92.093640
2022-01-15 23:48:55,151 valid mini-batch 283, loss=2.634052e-01 accuracy=92.071963
2022-01-15 23:48:55,159 valid mini-batch 284, loss=2.631482e-01 accuracy=92.077851
2022-01-15 23:48:55,167 valid mini-batch 285, loss=2.629491e-01 accuracy=92.083698
2022-01-15 23:48:55,179 valid mini-batch 286, loss=2.627337e-01 accuracy=92.094948
2022-01-15 23:48:55,185 valid mini-batch 287, loss=2.625060e-01 accuracy=92.111545
2022-01-15 23:48:55,193 valid mini-batch 288, loss=2.631871e-01 accuracy=92.090182
2022-01-15 23:48:55,202 valid mini-batch 289, loss=2.634330e-01 accuracy=92.074353
2022-01-15 23:48:55,212 valid mini-batch 290, loss=2.636395e-01 accuracy=92.053265
2022-01-15 23:48:55,219 valid mini-batch 291, loss=2.634766e-01 accuracy=92.059075
2022-01-15 23:48:55,225 valid mini-batch 292, loss=2.630206e-01 accuracy=92.070179
2022-01-15 23:48:55,234 valid mini-batch 293, loss=2.630270e-01 accuracy=92.059949
2022-01-15 23:48:55,242 valid mini-batch 294, loss=2.632775e-01 accuracy=92.055085
2022-01-15 23:48:55,250 valid mini-batch 295, loss=2.641544e-01 accuracy=92.050253
2022-01-15 23:48:55,258 valid mini-batch 296, loss=2.636524e-01 accuracy=92.071759
2022-01-15 23:48:55,266 valid mini-batch 297, loss=2.635295e-01 accuracy=92.072148
2022-01-15 23:48:55,274 valid mini-batch 298, loss=2.633438e-01 accuracy=92.077759
2022-01-15 23:48:55,285 valid mini-batch 299, loss=2.630933e-01 accuracy=92.083333
2022-01-15 23:48:55,297 valid mini-batch 300, loss=2.629422e-01 accuracy=92.083679
2022-01-15 23:48:55,304 valid mini-batch 301, loss=2.635197e-01 accuracy=92.073675
2022-01-15 23:48:55,310 valid mini-batch 302, loss=2.635469e-01 accuracy=92.079208
2022-01-15 23:48:55,318 valid mini-batch 303, loss=2.633785e-01 accuracy=92.084704
2022-01-15 23:48:55,326 valid mini-batch 304, loss=2.631758e-01 accuracy=92.090164
2022-01-15 23:48:55,339 valid mini-batch 305, loss=2.630844e-01 accuracy=92.090482
2022-01-15 23:48:55,345 valid mini-batch 306, loss=2.628220e-01 accuracy=92.095888
2022-01-15 23:48:55,351 valid mini-batch 307, loss=2.631290e-01 accuracy=92.086039
2022-01-15 23:48:55,359 valid mini-batch 308, loss=2.629342e-01 accuracy=92.081311
2022-01-15 23:48:55,367 valid mini-batch 309, loss=2.628893e-01 accuracy=92.091734
2022-01-15 23:48:55,375 valid mini-batch 310, loss=2.624733e-01 accuracy=92.112138
2022-01-15 23:48:55,383 valid mini-batch 311, loss=2.622768e-01 accuracy=92.122396
2022-01-15 23:48:55,391 valid mini-batch 312, loss=2.627772e-01 accuracy=92.117612
2022-01-15 23:48:55,399 valid mini-batch 313, loss=2.624378e-01 accuracy=92.117834
2022-01-15 23:48:55,409 valid mini-batch 314, loss=2.628872e-01 accuracy=92.118056
2022-01-15 23:48:55,418 valid mini-batch 315, loss=2.627720e-01 accuracy=92.118275
2022-01-15 23:48:55,427 valid mini-batch 316, loss=2.624060e-01 accuracy=92.128352
2022-01-15 23:48:55,435 valid mini-batch 317, loss=2.622653e-01 accuracy=92.128538
2022-01-15 23:48:55,442 valid mini-batch 318, loss=2.630946e-01 accuracy=92.114028
2022-01-15 23:48:55,450 valid mini-batch 319, loss=2.638292e-01 accuracy=92.104492
2022-01-15 23:48:55,458 valid mini-batch 320, loss=2.642267e-01 accuracy=92.095016
2022-01-15 23:48:55,466 valid mini-batch 321, loss=2.642090e-01 accuracy=92.095303
2022-01-15 23:48:55,474 valid mini-batch 322, loss=2.641824e-01 accuracy=92.095588
2022-01-15 23:48:55,486 valid mini-batch 323, loss=2.639980e-01 accuracy=92.105517
2022-01-15 23:48:55,496 valid mini-batch 324, loss=2.638757e-01 accuracy=92.110577
2022-01-15 23:48:55,504 valid mini-batch 325, loss=2.641955e-01 accuracy=92.106020
2022-01-15 23:48:55,514 valid mini-batch 326, loss=2.641054e-01 accuracy=92.111047
2022-01-15 23:48:55,521 valid mini-batch 327, loss=2.642009e-01 accuracy=92.116044
2022-01-15 23:48:55,531 valid mini-batch 328, loss=2.645993e-01 accuracy=92.116261
2022-01-15 23:48:55,537 valid mini-batch 329, loss=2.641826e-01 accuracy=92.130682
2022-01-15 23:48:55,543 valid mini-batch 330, loss=2.642072e-01 accuracy=92.126133
2022-01-15 23:48:55,549 valid mini-batch 331, loss=2.637504e-01 accuracy=92.135730
2022-01-15 23:48:55,556 valid mini-batch 332, loss=2.635159e-01 accuracy=92.140578
2022-01-15 23:48:55,565 valid mini-batch 333, loss=2.632309e-01 accuracy=92.150075
2022-01-15 23:48:55,576 valid mini-batch 334, loss=2.627875e-01 accuracy=92.154851
2022-01-15 23:48:55,582 valid mini-batch 335, loss=2.632605e-01 accuracy=92.150298
2022-01-15 23:48:55,592 valid mini-batch 336, loss=2.633378e-01 accuracy=92.141135
2022-01-15 23:48:55,602 valid mini-batch 337, loss=2.633781e-01 accuracy=92.141272
2022-01-15 23:48:55,608 valid mini-batch 338, loss=2.637157e-01 accuracy=92.122972
2022-01-15 23:48:55,614 valid mini-batch 339, loss=2.635014e-01 accuracy=92.127757
2022-01-15 23:48:55,621 valid mini-batch 340, loss=2.631773e-01 accuracy=92.132515
